SeriesCode,SeriesDescription,GeoAreaName,TimePeriod,Value
Food Shortage,Prevalence of undernourishment (%),Gambia,2006,14.5
Food Shortage,Prevalence of undernourishment (%),Gambia,2007,12.9
Food Shortage,Prevalence of undernourishment (%),Gambia,2008,11.3
Food Shortage,Prevalence of undernourishment (%),Gambia,2009,10
Food Shortage,Prevalence of undernourishment (%),Gambia,2010,9.3
Food Shortage,Prevalence of undernourishment (%),Gambia,2011,9.1
Food Shortage,Prevalence of undernourishment (%),Gambia,2012,9.4
Food Shortage,Prevalence of undernourishment (%),Gambia,2013,9.7
Food Shortage,Prevalence of undernourishment (%),Gambia,2014,9.9
Food Shortage,Prevalence of undernourishment (%),Gambia,2015,9.8
Food Shortage,Prevalence of undernourishment (%),Gambia,2016,9.6
Food Shortage,Prevalence of undernourishment (%),Germany,2000,<2.5
Food Shortage,Prevalence of undernourishment (%),Germany,2001,<2.5
Food Shortage,Prevalence of undernourishment (%),Germany,2002,<2.5
Food Shortage,Prevalence of undernourishment (%),Germany,2003,<2.5
Food Shortage,Prevalence of undernourishment (%),Germany,2004,<2.5
Food Shortage,Prevalence of undernourishment (%),Germany,2005,<2.5
Food Shortage,Prevalence of undernourishment (%),Germany,2006,<2.5
Food Shortage,Prevalence of undernourishment (%),Germany,2007,<2.5
Food Shortage,Prevalence of undernourishment (%),Germany,2008,<2.5
Food Shortage,Prevalence of undernourishment (%),Germany,2009,<2.5
Food Shortage,Prevalence of undernourishment (%),Germany,2010,<2.5
Food Shortage,Prevalence of undernourishment (%),Germany,2011,<2.5
Food Shortage,Prevalence of undernourishment (%),Germany,2012,<2.5
Food Shortage,Prevalence of undernourishment (%),Germany,2013,<2.5
Food Shortage,Prevalence of undernourishment (%),Germany,2014,<2.5
Food Shortage,Prevalence of undernourishment (%),Germany,2015,<2.5
Food Shortage,Prevalence of undernourishment (%),Germany,2016,<2.5
Food Shortage,Prevalence of undernourishment (%),Ghana,2000,15.6
Food Shortage,Prevalence of undernourishment (%),Ghana,2001,13.6
Food Shortage,Prevalence of undernourishment (%),Ghana,2002,12
Food Shortage,Prevalence of undernourishment (%),Ghana,2003,11
Food Shortage,Prevalence of undernourishment (%),Ghana,2004,10.1
Food Shortage,Prevalence of undernourishment (%),Ghana,2005,9.3
Food Shortage,Prevalence of undernourishment (%),Ghana,2006,8.3
Food Shortage,Prevalence of undernourishment (%),Ghana,2007,7.3
Food Shortage,Prevalence of undernourishment (%),Ghana,2008,6.3
Food Shortage,Prevalence of undernourishment (%),Ghana,2009,5.6
Food Shortage,Prevalence of undernourishment (%),Ghana,2010,5.3
Food Shortage,Prevalence of undernourishment (%),Ghana,2011,5.5
Food Shortage,Prevalence of undernourishment (%),Ghana,2012,5.9
Food Shortage,Prevalence of undernourishment (%),Ghana,2013,6.3
Food Shortage,Prevalence of undernourishment (%),Ghana,2014,6.4
Food Shortage,Prevalence of undernourishment (%),Ghana,2015,6.3
Food Shortage,Prevalence of undernourishment (%),Ghana,2016,6.1
Food Shortage,Prevalence of undernourishment (%),Gibraltar,2000,
Food Shortage,Prevalence of undernourishment (%),Gibraltar,2001,
Food Shortage,Prevalence of undernourishment (%),Gibraltar,2002,
Food Shortage,Prevalence of undernourishment (%),Gibraltar,2003,
Food Shortage,Prevalence of undernourishment (%),Gibraltar,2004,
Food Shortage,Prevalence of undernourishment (%),Gibraltar,2005,
Food Shortage,Prevalence of undernourishment (%),Gibraltar,2006,
Food Shortage,Prevalence of undernourishment (%),Gibraltar,2007,
Food Shortage,Prevalence of undernourishment (%),Gibraltar,2008,
Food Shortage,Prevalence of undernourishment (%),Gibraltar,2009,
Food Shortage,Prevalence of undernourishment (%),Gibraltar,2010,
Food Shortage,Prevalence of undernourishment (%),Gibraltar,2011,
Food Shortage,Prevalence of undernourishment (%),Gibraltar,2012,
Food Shortage,Prevalence of undernourishment (%),Gibraltar,2013,
Food Shortage,Prevalence of undernourishment (%),Gibraltar,2014,
Food Shortage,Prevalence of undernourishment (%),Gibraltar,2015,
Food Shortage,Prevalence of undernourishment (%),Gibraltar,2016,
Food Shortage,Prevalence of undernourishment (%),Kiribati,2000,4.4
Food Shortage,Prevalence of undernourishment (%),Kiribati,2001,4.3
Food Shortage,Prevalence of undernourishment (%),Kiribati,2002,4.5
Food Shortage,Prevalence of undernourishment (%),Kiribati,2003,4.6
Food Shortage,Prevalence of undernourishment (%),Kiribati,2004,4.7
Food Shortage,Prevalence of undernourishment (%),Kiribati,2005,4.6
Food Shortage,Prevalence of undernourishment (%),Kiribati,2006,4.6
Food Shortage,Prevalence of undernourishment (%),Kiribati,2007,4.6
Food Shortage,Prevalence of undernourishment (%),Kiribati,2008,4.4
Food Shortage,Prevalence of undernourishment (%),Kiribati,2009,4.1
Food Shortage,Prevalence of undernourishment (%),Kiribati,2010,3.7
Food Shortage,Prevalence of undernourishment (%),Kiribati,2011,3.3
Food Shortage,Prevalence of undernourishment (%),Kiribati,2012,3.1
Food Shortage,Prevalence of undernourishment (%),Kiribati,2013,3.2
Food Shortage,Prevalence of undernourishment (%),Kiribati,2014,3.3
Food Shortage,Prevalence of undernourishment (%),Kiribati,2015,3.2
Food Shortage,Prevalence of undernourishment (%),Kiribati,2016,3.1
Food Shortage,Prevalence of undernourishment (%),Greece,2000,<2.5
Food Shortage,Prevalence of undernourishment (%),Greece,2001,<2.5
Food Shortage,Prevalence of undernourishment (%),Greece,2002,<2.5
Food Shortage,Prevalence of undernourishment (%),Greece,2003,<2.5
Food Shortage,Prevalence of undernourishment (%),Greece,2004,<2.5
Food Shortage,Prevalence of undernourishment (%),Greece,2005,<2.5
Food Shortage,Prevalence of undernourishment (%),Greece,2006,<2.5
Food Shortage,Prevalence of undernourishment (%),Greece,2007,<2.5
Food Shortage,Prevalence of undernourishment (%),Greece,2008,<2.5
Food Shortage,Prevalence of undernourishment (%),Greece,2009,<2.5
Food Shortage,Prevalence of undernourishment (%),Greece,2010,<2.5
Food Shortage,Prevalence of undernourishment (%),Greece,2011,<2.5
Food Shortage,Prevalence of undernourishment (%),Greece,2012,<2.5
Food Shortage,Prevalence of undernourishment (%),Greece,2013,<2.5
Food Shortage,Prevalence of undernourishment (%),Greece,2014,<2.5
Food Shortage,Prevalence of undernourishment (%),Greece,2015,<2.5
Food Shortage,Prevalence of undernourishment (%),Greece,2016,<2.5
Food Shortage,Prevalence of undernourishment (%),Greenland,2000,
Food Shortage,Prevalence of undernourishment (%),Greenland,2001,
Food Shortage,Prevalence of undernourishment (%),Greenland,2002,
Food Shortage,Prevalence of undernourishment (%),Greenland,2003,
Food Shortage,Prevalence of undernourishment (%),Greenland,2004,
Food Shortage,Prevalence of undernourishment (%),Greenland,2005,
Food Shortage,Prevalence of undernourishment (%),Greenland,2006,
Food Shortage,Prevalence of undernourishment (%),Greenland,2007,
Food Shortage,Prevalence of undernourishment (%),Greenland,2008,
Food Shortage,Prevalence of undernourishment (%),Greenland,2009,
Food Shortage,Prevalence of undernourishment (%),Greenland,2010,
Food Shortage,Prevalence of undernourishment (%),Greenland,2011,
Food Shortage,Prevalence of undernourishment (%),Greenland,2012,
Food Shortage,Prevalence of undernourishment (%),Greenland,2013,
Food Shortage,Prevalence of undernourishment (%),Greenland,2014,
Food Shortage,Prevalence of undernourishment (%),Greenland,2015,
Food Shortage,Prevalence of undernourishment (%),Greenland,2016,
Food Shortage,Prevalence of undernourishment (%),Grenada,2000,
Food Shortage,Prevalence of undernourishment (%),Grenada,2001,
Food Shortage,Prevalence of undernourishment (%),Grenada,2002,
Food Shortage,Prevalence of undernourishment (%),Grenada,2003,
Food Shortage,Prevalence of undernourishment (%),Grenada,2004,
Food Shortage,Prevalence of undernourishment (%),Grenada,2005,
Food Shortage,Prevalence of undernourishment (%),Grenada,2006,
Food Shortage,Prevalence of undernourishment (%),Grenada,2007,
Food Shortage,Prevalence of undernourishment (%),Grenada,2008,
Food Shortage,Prevalence of undernourishment (%),Grenada,2009,
Food Shortage,Prevalence of undernourishment (%),Grenada,2010,
Food Shortage,Prevalence of undernourishment (%),Grenada,2011,
Food Shortage,Prevalence of undernourishment (%),Grenada,2012,
Food Shortage,Prevalence of undernourishment (%),Grenada,2013,
Food Shortage,Prevalence of undernourishment (%),Grenada,2014,
Food Shortage,Prevalence of undernourishment (%),Grenada,2015,
Food Shortage,Prevalence of undernourishment (%),Grenada,2016,
Food Shortage,Prevalence of undernourishment (%),Guadeloupe,2000,
Food Shortage,Prevalence of undernourishment (%),Guadeloupe,2001,
Food Shortage,Prevalence of undernourishment (%),Guadeloupe,2002,
Food Shortage,Prevalence of undernourishment (%),Guadeloupe,2003,
Food Shortage,Prevalence of undernourishment (%),Guadeloupe,2004,
Food Shortage,Prevalence of undernourishment (%),Guadeloupe,2005,
Food Shortage,Prevalence of undernourishment (%),Guadeloupe,2006,
Food Shortage,Prevalence of undernourishment (%),Guadeloupe,2007,
Food Shortage,Prevalence of undernourishment (%),Guadeloupe,2008,
Food Shortage,Prevalence of undernourishment (%),Guadeloupe,2009,
Food Shortage,Prevalence of undernourishment (%),Guadeloupe,2010,
Food Shortage,Prevalence of undernourishment (%),Guadeloupe,2011,
Food Shortage,Prevalence of undernourishment (%),Guadeloupe,2012,
Food Shortage,Prevalence of undernourishment (%),Guadeloupe,2013,
Food Shortage,Prevalence of undernourishment (%),Guadeloupe,2014,
Food Shortage,Prevalence of undernourishment (%),Guadeloupe,2015,
Food Shortage,Prevalence of undernourishment (%),Guadeloupe,2016,
Food Shortage,Prevalence of undernourishment (%),Guam,2000,
Food Shortage,Prevalence of undernourishment (%),Guam,2001,
Food Shortage,Prevalence of undernourishment (%),Guam,2002,
Food Shortage,Prevalence of undernourishment (%),Guam,2003,
Food Shortage,Prevalence of undernourishment (%),Guam,2004,
Food Shortage,Prevalence of undernourishment (%),Guam,2005,
Food Shortage,Prevalence of undernourishment (%),Guam,2006,
Food Shortage,Prevalence of undernourishment (%),Guam,2007,
Food Shortage,Prevalence of undernourishment (%),Guam,2008,
Food Shortage,Prevalence of undernourishment (%),Guam,2009,
Food Shortage,Prevalence of undernourishment (%),Guam,2010,
Food Shortage,Prevalence of undernourishment (%),Guam,2011,
Food Shortage,Prevalence of undernourishment (%),Guam,2012,
Food Shortage,Prevalence of undernourishment (%),Guam,2013,
Food Shortage,Prevalence of undernourishment (%),Guam,2014,
Food Shortage,Prevalence of undernourishment (%),Guam,2015,
Food Shortage,Prevalence of undernourishment (%),Guam,2016,
Food Shortage,Prevalence of undernourishment (%),Guatemala,2000,20.5
Food Shortage,Prevalence of undernourishment (%),Guatemala,2001,18.1
Food Shortage,Prevalence of undernourishment (%),Guatemala,2002,16.4
Food Shortage,Prevalence of undernourishment (%),Guatemala,2003,15.8
Food Shortage,Prevalence of undernourishment (%),Guatemala,2004,15.8
Food Shortage,Prevalence of undernourishment (%),Guatemala,2005,15.8
Food Shortage,Prevalence of undernourishment (%),Guatemala,2006,15.8
Food Shortage,Prevalence of undernourishment (%),Guatemala,2007,15.7
Food Shortage,Prevalence of undernourishment (%),Guatemala,2008,15.9
Food Shortage,Prevalence of undernourishment (%),Guatemala,2009,15.7
Food Shortage,Prevalence of undernourishment (%),Guatemala,2010,15.8
Food Shortage,Prevalence of undernourishment (%),Guatemala,2011,15.8
Food Shortage,Prevalence of undernourishment (%),Guatemala,2012,16.4
Food Shortage,Prevalence of undernourishment (%),Guatemala,2013,16.6
Food Shortage,Prevalence of undernourishment (%),Guatemala,2014,16.5
Food Shortage,Prevalence of undernourishment (%),Guatemala,2015,16.1
Food Shortage,Prevalence of undernourishment (%),Guatemala,2016,15.8
Food Shortage,Prevalence of undernourishment (%),Guinea,2000,26.3
Food Shortage,Prevalence of undernourishment (%),Guinea,2001,25.5
Food Shortage,Prevalence of undernourishment (%),Guinea,2002,24.7
Food Shortage,Prevalence of undernourishment (%),Guinea,2003,23.8
Food Shortage,Prevalence of undernourishment (%),Guinea,2004,22.5
Food Shortage,Prevalence of undernourishment (%),Guinea,2005,21.3
Food Shortage,Prevalence of undernourishment (%),Guinea,2006,20.2
Food Shortage,Prevalence of undernourishment (%),Guinea,2007,19.3
Food Shortage,Prevalence of undernourishment (%),Guinea,2008,18.5
Food Shortage,Prevalence of undernourishment (%),Guinea,2009,18
Food Shortage,Prevalence of undernourishment (%),Guinea,2010,17.6
Food Shortage,Prevalence of undernourishment (%),Guinea,2011,17.3
Food Shortage,Prevalence of undernourishment (%),Guinea,2012,16.9
Food Shortage,Prevalence of undernourishment (%),Guinea,2013,16.8
Food Shortage,Prevalence of undernourishment (%),Guinea,2014,17
Food Shortage,Prevalence of undernourishment (%),Guinea,2015,18.5
Food Shortage,Prevalence of undernourishment (%),Guinea,2016,19.7
Food Shortage,Prevalence of undernourishment (%),Guyana,2000,8.3
Food Shortage,Prevalence of undernourishment (%),Guyana,2001,7.9
Food Shortage,Prevalence of undernourishment (%),Guyana,2002,8.1
Food Shortage,Prevalence of undernourishment (%),Guyana,2003,8.5
Food Shortage,Prevalence of undernourishment (%),Guyana,2004,9
Food Shortage,Prevalence of undernourishment (%),Guyana,2005,9.4
Food Shortage,Prevalence of undernourishment (%),Guyana,2006,10
Food Shortage,Prevalence of undernourishment (%),Guyana,2007,10.6
Food Shortage,Prevalence of undernourishment (%),Guyana,2008,11.2
Food Shortage,Prevalence of undernourishment (%),Guyana,2009,11.4
Food Shortage,Prevalence of undernourishment (%),Guyana,2010,11.2
Food Shortage,Prevalence of undernourishment (%),Guyana,2011,10.5
Food Shortage,Prevalence of undernourishment (%),Guyana,2012,9.5
Food Shortage,Prevalence of undernourishment (%),Guyana,2013,8.7
Food Shortage,Prevalence of undernourishment (%),Guyana,2014,8.1
Food Shortage,Prevalence of undernourishment (%),Guyana,2015,7.8
Food Shortage,Prevalence of undernourishment (%),Guyana,2016,7.5
Food Shortage,Prevalence of undernourishment (%),Haiti,2000,54.9
Food Shortage,Prevalence of undernourishment (%),Haiti,2001,56
Food Shortage,Prevalence of undernourishment (%),Haiti,2002,56.9
Food Shortage,Prevalence of undernourishment (%),Haiti,2003,57.6
Food Shortage,Prevalence of undernourishment (%),Haiti,2004,57.6
Food Shortage,Prevalence of undernourishment (%),Haiti,2005,57.1
Food Shortage,Prevalence of undernourishment (%),Haiti,2006,55.9
Food Shortage,Prevalence of undernourishment (%),Haiti,2007,54.5
Food Shortage,Prevalence of undernourishment (%),Haiti,2008,52.5
Food Shortage,Prevalence of undernourishment (%),Haiti,2009,50.8
Food Shortage,Prevalence of undernourishment (%),Haiti,2010,49.5
Food Shortage,Prevalence of undernourishment (%),Haiti,2011,49.5
Food Shortage,Prevalence of undernourishment (%),Haiti,2012,49.6
Food Shortage,Prevalence of undernourishment (%),Haiti,2013,49.6
Food Shortage,Prevalence of undernourishment (%),Haiti,2014,48.8
Food Shortage,Prevalence of undernourishment (%),Haiti,2015,47.5
Food Shortage,Prevalence of undernourishment (%),Haiti,2016,45.8
Food Shortage,Prevalence of undernourishment (%),Heard Island and McDonald Islands,2000,
Food Shortage,Prevalence of undernourishment (%),Heard Island and McDonald Islands,2001,
Food Shortage,Prevalence of undernourishment (%),Heard Island and McDonald Islands,2002,
Food Shortage,Prevalence of undernourishment (%),Heard Island and McDonald Islands,2003,
Food Shortage,Prevalence of undernourishment (%),Heard Island and McDonald Islands,2004,
Food Shortage,Prevalence of undernourishment (%),Heard Island and McDonald Islands,2005,
Food Shortage,Prevalence of undernourishment (%),Heard Island and McDonald Islands,2006,
Food Shortage,Prevalence of undernourishment (%),Heard Island and McDonald Islands,2007,
Food Shortage,Prevalence of undernourishment (%),Heard Island and McDonald Islands,2008,
Food Shortage,Prevalence of undernourishment (%),Heard Island and McDonald Islands,2009,
Food Shortage,Prevalence of undernourishment (%),Heard Island and McDonald Islands,2010,
Food Shortage,Prevalence of undernourishment (%),Heard Island and McDonald Islands,2011,
